date,region,전세수급,전세증감,매매증감,매수자,매수우위
2018-04-16,세종,0.0,-0.17,0.0,0.0,0.0
2018-04-16,울산,85.91,-0.05,-0.08,0.0,19.63
2018-04-16,강원,149.04,0.01,0.0,4.31,60.48
2018-04-16,충북,133.95,-0.01,-0.04,0.0,31.54
2018-04-16,충남,95.49,-0.06,-0.02,0.0,38.41
2018-04-16,전북,140.17,-0.0,-0.1,0.0,33.17
2018-04-16,전남,166.66,0.01,0.03,18.91,67.96
2018-04-16,경북,93.39,-0.03,-0.04,1.9,5.98
2018-04-16,경남,76.85,-0.06,-0.19,0.48,22.66
2018-04-16,제주,75.0,0.0,-0.0,0.0,10.0
2018-04-16,기타지방,109.54,-0.03,-0.07,2.36,32.03
2018-04-23,전국,,,0.02,,
2018-04-23,서울,112.68,-0.0,0.12,8.2,82.88
2018-04-23,인천,104.42,-0.01,-0.0,1.3,37.33
2018-04-23,경기도,95.13,-0.04,0.03,1.59,39.67
2018-04-23,부산,94.04,-0.01,-0.02,0.41,21.23
2018-04-23,대구,117.48,0.03,0.06,6.53,48.49
2018-04-23,광주,163.09,0.05,0.06,7.41,54.08
2018-04-23,대전,145.47,-0.01,0.0,3.6,40.93
2018-04-23,세종,0.0,-0.25,0.0,0.0,0.0
2018-04-23,울산,82.75,-0.1,-0.18,0.0,20.29
2018-04-23,강원,142.11,-0.01,-0.02,4.38,48.95
2018-04-23,충북,131.44,-0.03,-0.03,0.0,26.52
2018-04-23,충남,97.82,-0.06,-0.02,0.0,42.53
2018-04-23,전북,137.82,0.0,-0.03,0.0,32.36
2018-04-23,전남,166.97,0.02,0.09,11.06,54.65
2018-04-23,경북,84.04,-0.03,-0.04,1.9,5.98
2018-04-23,경남,78.51,-0.1,-0.17,0.0,26.44
2018-04-23,제주,90.0,-0.02,-0.1,0.0,15.0
2018-04-23,기타지방,108.85,-0.05,-0.05,1.57,31.61
2018-04-30,전국,,,0.02,,
2018-04-30,서울,111.43,-0.01,0.11,7.88,84.66
2018-04-30,인천,102.46,-0.07,-0.01,1.3,34.91
2018-04-30,경기도,98.23,-0.05,0.03,1.57,40.0
2018-04-30,부산,89.89,-0.06,-0.03,0.0,19.26
2018-04-30,대구,115.88,0.02,0.08,3.68,41.89
2018-04-30,광주,167.59,0.03,0.09,7.37,51.03
2018-04-30,대전,143.73,0.05,-0.01,3.57,40.74
2018-04-30,세종,0.0,-0.05,0.0,0.0,0.0
2018-04-30,울산,74.81,-0.12,-0.19,0.0,11.75
2018-04-30,강원,148.95,-0.0,-0.02,2.52,53.92
2018-04-30,충북,126.84,0.0,-0.06,0.0,16.73
2018-04-30,충남,96.78,-0.03,-0.02,0.0,32.0
2018-04-30,전북,124.01,-0.01,-0.02,1.17,28.48
2018-04-30,전남,165.26,0.0,0.03,17.87,69.66
2018-04-30,경북,81.13,-0.12,-0.1,3.14,9.74
2018-04-30,경남,67.95,-0.13,-0.11,0.28,27.65
2018-04-30,제주,95.0,-0.0,-0.0,0.0,20.0
2018-04-30,기타지방,103.23,-0.05,-0.05,2.39,30.47
2018-05-07,전국,,,0.01,,
2018-05-07,서울,115.27,-0.02,0.1,7.94,82.75
2018-05-07,인천,99.2,-0.02,-0.0,0.95,21.39
2018-05-07,경기도,95.17,-0.03,0.02,1.62,37.78
2018-05-07,부산,94.76,-0.01,-0.03,0.0,18.6
2018-05-07,대구,107.5,0.03,0.03,3.99,43.96
2018-05-07,광주,166.84,0.04,0.04,6.6,49.66
2018-05-07,대전,146.19,0.0,0.01,4.06,41.03
2018-05-07,세종,0.0,-0.0,0.01,0.0,0.0
2018-05-07,울산,76.41,-0.09,-0.07,0.0,10.02
2018-05-07,강원,147.6,0.0,-0.02,3.79,43.51
2018-05-07,충북,130.61,-0.02,-0.12,0.0,11.71
2018-05-07,충남,93.64,-0.03,-0.0,0.55,38.67
2018-05-07,전북,128.38,0.0,-0.03,0.0,31.34
2018-05-07,전남,167.82,-0.0,0.03,13.11,70.69
2018-05-07,경북,83.11,-0.0,-0.04,0.0,2.52
2018-05-07,경남,67.49,-0.09,-0.16,0.47,9.16
2018-05-07,제주,95.0,-0.01,0.0,0.0,10.0
2018-05-07,기타지방,103.48,-0.03,-0.06,1.66,24.11
2018-05-14,전국,,,0.01,,
2018-05-14,서울,111.01,-0.02,0.09,8.13,81.13
2018-05-14,인천,101.75,-0.03,0.0,0.95,26.61
2018-05-14,경기도,92.01,-0.05,0.02,1.54,39.84
2018-05-14,부산,95.3,-0.01,-0.03,0.0,16.69
2018-05-14,대구,113.23,0.02,0.05,3.38,45.46
2018-05-14,광주,171.64,0.02,0.06,8.14,43.28
2018-05-14,대전,139.5,0.01,0.01,2.09,40.95
2018-05-14,세종,0.0,-0.01,0.03,0.0,0.0
2018-05-14,울산,63.57,-0.11,-0.1,0.0,8.54
2018-05-14,강원,136.88,0.0,0.0,1.25,38.43
2018-05-14,충북,116.05,-0.01,-0.07,0.0,19.92
2018-05-14,충남,85.02,-0.01,-0.04,0.0,30.08
2018-05-14,전북,131.28,-0.0,-0.03,0.0,24.96
2018-05-14,전남,179.43,0.02,0.02,9.86,52.43
2018-05-14,경북,83.69,-0.03,-0.07,0.0,3.63
2018-05-14,경남,66.44,-0.16,-0.11,0.0,12.03
2018-05-14,제주,95.0,-0.0,0.0,5.0,20.0
2018-05-14,기타지방,100.8,-0.05,-0.05,1.02,22.02
2018-05-21,전국,,,0.01,,
2018-05-21,서울,115.34,-0.03,0.09,8.68,79.35
2018-05-21,인천,103.14,-0.01,0.01,2.28,26.14
2018-05-21,경기도,93.81,-0.05,0.03,0.8,37.7
2018-05-21,부산,91.07,-0.02,-0.02,0.0,18.31
2018-05-21,대구,108.64,0.01,0.02,1.39,41.12
2018-05-21,광주,168.1,0.04,0.04,6.23,35.16
2018-05-21,대전,141.18,0.01,0.01,0.74,36.92
2018-05-21,세종,0.0,-0.06,0.01,0.0,0.0
2018-05-21,울산,47.7,-0.09,-0.06,0.0,4.6
2018-05-21,강원,146.24,-0.0,-0.0,2.52,45.66
2018-05-21,충북,139.08,-0.01,-0.12,1.26,11.71
2018-05-21,충남,92.48,-0.06,-0.01,0.0,35.75
2018-05-21,전북,125.42,-0.02,-0.05,0.0,29.31
2018-05-21,전남,175.92,0.03,0.02,10.45,60.13
2018-05-21,경북,66.01,-0.01,-0.04,1.24,7.03
2018-05-21,경남,58.91,-0.12,-0.16,0.0,7.0
2018-05-21,제주,94.74,0.0,0.0,5.26,26.32
2018-05-21,기타지방,99.97,-0.04,-0.07,1.49,23.13
2018-05-28,전국,,,0.02,,
2018-05-28,서울,120.71,-0.02,0.09,8.02,77.85
2018-05-28,인천,111.23,0.02,0.01,1.91,27.6
2018-05-28,경기도,91.53,-0.03,0.02,1.22,38.01
2018-05-28,부산,90.61,-0.01,-0.01,0.0,16.71
2018-05-28,대구,114.38,0.05,0.06,1.59,41.97
2018-05-28,광주,184.54,0.01,-0.02,6.22,36.2
2018-05-28,대전,141.27,0.0,0.01,0.0,34.54
2018-05-28,세종,0.0,0.13,0.01,0.0,0.0
2018-05-28,울산,38.96,-0.08,-0.09,0.0,2.39
2018-05-28,강원,142.11,-0.0,-0.0,1.27,45.19
2018-05-28,충북,129.79,-0.01,-0.08,0.0,16.21
2018-05-28,충남,102.64,-0.03,-0.03,2.44,30.27
2018-05-28,전북,132.2,0.01,-0.01,1.15,31.11
2018-05-28,전남,171.44,0.01,0.07,5.62,49.9
2018-05-28,경북,83.21,-0.03,-0.01,0.0,2.33
2018-05-28,경남,66.88,-0.11,-0.08,0.0,5.65
2018-05-28,제주,95.0,0.02,0.0,0.0,15.0
2018-05-28,기타지방,105.07,-0.03,-0.03,1.12,20.91
2018-06-04,전국,,,0.01,,
2018-06-04,서울,122.02,-0.01,0.12,8.91,78.4
2018-06-04,인천,114.73,-0.05,-0.02,1.3,29.29
2018-06-04,경기도,95.35,-0.03,0.02,0.76,34.7
2018-06-04,부산,86.83,-0.08,-0.05,0.31,16.92
2018-06-04,대구,107.59,-0.02,0.04,1.18,39.2
2018-06-04,광주,188.6,-0.0,0.03,5.45,32.24
2018-06-04,대전,139.4,0.01,0.02,0.7,39.18
2018-06-04,세종,0.0,-0.06,0.12,0.0,0.0
2018-06-04,울산,41.64,-0.19,-0.06,0.0,3.47
2018-06-04,강원,138.13,-0.0,-0.01,1.27,45.27
2018-06-04,충북,142.48,0.0,-0.07,0.0,10.59
2018-06-04,충남,97.67,-0.08,-0.07,0.0,47.53
2018-06-04,전북,131.47,-0.08,-0.05,0.0,29.42
2018-06-04,전남,164.49,0.01,0.01,8.03,44.96
2018-06-04,경북,77.89,-0.13,-0.09,0.0,4.81
2018-06-04,경남,65.26,-0.17,-0.19,0.0,6.7
2018-06-04,제주,95.0,0.0,-0.0,0.0,15.0
2018-06-04,기타지방,103.51,-0.08,-0.08,0.8,22.83
2018-06-11,전국,,,0.02,,
2018-06-11,서울,120.9,-0.0,0.1,8.76,80.26
2018-06-11,인천,117.08,-0.02,-0.0,1.31,30.05
2018-06-11,경기도,93.54,-0.03,0.04,1.9,38.3
2018-06-11,부산,86.62,-0.0,-0.01,0.0,18.2
2018-06-11,대구,107.09,0.05,0.07,2.04,37.59
2018-06-11,광주,174.71,0.04,0.03,5.97,31.94
2018-06-11,대전,140.13,0.01,0.02,0.0,37.2
2018-06-11,세종,0.0,-0.21,-0.0,0.0,0.0
2018-06-11,울산,55.7,-0.09,-0.06,0.0,2.26
2018-06-11,강원,135.87,-0.01,-0.0,1.27,45.79
2018-06-11,충북,135.65,0.0,-0.02,0.0,7.94
2018-06-11,충남,87.83,-0.0,-0.01,0.0,40.3
2018-06-11,전북,135.68,-0.01,-0.02,1.93,31.88
2018-06-11,전남,162.55,0.01,0.05,6.11,40.34
2018-06-11,경북,55.6,-0.06,-0.12,0.0,4.81
2018-06-11,경남,68.39,-0.1,-0.15,0.69,14.1
2018-06-11,제주,85.0,0.0,-0.01,5.0,25.0
2018-06-11,기타지방,99.5,-0.04,-0.06,1.15,23.61
2018-06-18,전국,,,0.01,,
2018-06-18,서울,125.92,-0.01,0.08,8.63,79.76
2018-06-18,인천,119.31,-0.01,0.0,0.95,30.79
2018-06-18,경기도,93.68,-0.04,0.03,1.59,38.53
2018-06-18,부산,84.13,-0.04,-0.05,0.0,12.62
2018-06-18,대구,116.33,0.02,0.05,2.99,42.59
2018-06-18,광주,173.94,0.0,0.09,7.52,54.43
2018-06-18,대전,139.64,0.02,0.01,0.0,36.32
2018-06-18,세종,0.0,-0.03,0.1,0.0,0.0
2018-06-18,울산,52.26,-0.08,-0.05,0.0,5.88
2018-06-18,강원,138.3,-0.01,-0.01,0.0,42.02
2018-06-18,충북,156.69,0.0,-0.13,0.0,12.63
2018-06-18,충남,98.78,-0.12,-0.13,0.0,41.38
2018-06-18,전북,132.77,-0.04,-0.05,0.76,34.53
2018-06-18,전남,169.7,0.0,0.07,8.0,47.36
2018-06-18,경북,58.06,-0.05,-0.06,1.24,7.09
2018-06-18,경남,72.85,-0.04,-0.11,0.0,5.71
2018-06-18,제주,90.0,-0.0,0.0,5.0,25.0
2018-06-18,기타지방,105.89,-0.04,-0.07,1.02,23.11
2018-06-25,전국,,,0.0,,
2018-06-25,서울,127.58,-0.01,0.08,9.18,80.28
2018-06-25,인천,111.43,-0.02,-0.01,2.5,32.97
2018-06-25,경기도,93.83,-0.05,0.02,1.01,36.17
2018-06-25,부산,87.96,-0.02,-0.02,0.0,14.6
2018-06-25,대구,108.66,0.02,0.02,2.45,36.8
2018-06-25,광주,163.73,-0.01,0.1,16.04,79.22
2018-06-25,대전,138.45,0.02,0.03,1.39,35.37
2018-06-25,세종,0.0,-0.03,0.09,0.0,0.0
2018-06-25,울산,67.45,-0.13,-0.19,0.0,4.75
2018-06-25,강원,127.94,-0.06,-0.0,1.27,47.07
2018-06-25,충북,148.5,-0.02,-0.12,0.0,7.94
2018-06-25,충남,91.79,-0.06,-0.11,0.0,34.14
2018-06-25,전북,136.23,-0.13,-0.13,0.0,25.31
2018-06-25,전남,158.96,-0.0,0.09,8.35,43.96
2018-06-25,경북,47.12,0.01,-0.05,0.0,4.62
2018-06-25,경남,70.26,-0.17,-0.14,0.0,5.4
2018-06-25,제주,94.74,-0.04,-0.07,0.0,10.53
2018-06-25,기타지방,100.62,-0.08,-0.08,0.83,19.69
2018-07-02,전국,,,0.01,,
2018-07-02,서울,126.97,-0.0,0.08,8.42,78.04
2018-07-02,인천,111.36,0.0,-0.02,1.3,36.99
2018-07-02,경기도,89.61,-0.03,0.03,1.1,36.66
2018-07-02,부산,77.6,-0.04,-0.04,0.0,14.8
2018-07-02,대구,112.28,0.02,0.02,2.03,33.31
2018-07-02,광주,173.03,0.01,0.09,21.54,87.57
2018-07-02,대전,139.24,-0.01,0.01,3.29,37.28
2018-07-02,세종,0.0,-0.1,0.11,0.0,0.0
2018-07-02,울산,61.93,-0.15,-0.09,0.0,3.55
2018-07-02,강원,130.45,-0.06,-0.03,1.27,51.16
2018-07-02,충북,129.65,-0.02,-0.08,0.0,7.94
2018-07-02,충남,99.57,-0.14,-0.11,0.0,33.85
2018-07-02,전북,139.96,-0.02,0.01,0.0,32.01
2018-07-02,전남,163.58,0.0,-0.0,6.14,50.62
2018-07-02,경북,46.46,-0.1,-0.11,0.0,4.62
2018-07-02,경남,79.62,-0.08,-0.14,0.0,3.89
2018-07-02,제주,94.74,0.0,-0.08,0.0,10.53
2018-07-02,기타지방,103.05,-0.07,-0.07,0.64,21.41
2018-07-09,전국,,,0.01,,
2018-07-09,서울,128.14,0.01,0.1,11.47,82.0
2018-07-09,인천,117.67,-0.0,-0.01,3.27,37.43
2018-07-09,경기도,90.55,-0.05,0.01,1.56,35.9
2018-07-09,부산,87.31,-0.01,-0.03,0.0,18.66
2018-07-09,대구,121.32,-0.0,0.03,1.93,34.97
2018-07-09,광주,184.41,0.03,0.09,40.79,107.23
2018-07-09,대전,142.23,0.01,0.02,2.55,37.36
2018-07-09,세종,0.0,-0.0,0.05,0.0,0.0
2018-07-09,울산,49.8,-0.11,-0.07,1.26,7.37
2018-07-09,강원,127.23,-0.01,-0.02,1.27,48.09
2018-07-09,충북,102.01,-0.13,-0.2,0.0,10.32
2018-07-09,충남,93.66,-0.01,-0.02,0.52,31.32
2018-07-09,전북,135.64,-0.0,-0.03,0.0,24.69
2018-07-09,전남,160.33,0.02,0.02,6.15,47.91
2018-07-09,경북,51.03,-0.05,-0.07,0.0,4.56
2018-07-09,경남,82.77,-0.06,-0.19,0.0,11.15
2018-07-09,제주,110.53,-0.08,-0.07,0.0,26.32
2018-07-09,기타지방,99.61,-0.04,-0.09,0.71,21.7
2018-07-16,전국,,,0.01,,
2018-07-16,서울,133.12,0.03,0.13,13.7,87.51
2018-07-16,인천,126.44,-0.02,-0.02,2.97,41.42
2018-07-16,경기도,92.88,-0.05,0.01,1.24,35.75
2018-07-16,부산,87.53,-0.04,-0.04,0.23,14.86
2018-07-16,대구,126.35,-0.0,0.05,1.15,34.95
2018-07-16,광주,178.3,0.11,0.08,32.8,101.26
2018-07-16,대전,140.55,-0.01,-0.01,2.15,38.22
2018-07-16,세종,0.0,-0.2,0.0,0.0,0.0
2018-07-16,울산,66.78,-0.15,-0.13,0.0,6.39
2018-07-16,강원,126.13,-0.0,-0.05,1.27,40.96
2018-07-16,충북,87.91,-0.09,-0.13,0.0,8.51
2018-07-16,충남,98.14,-0.02,0.0,0.0,27.64
2018-07-16,전북,144.84,-0.03,-0.06,0.0,20.16
2018-07-16,전남,164.78,-0.0,-0.0,8.35,50.09
2018-07-16,경북,60.57,-0.01,-0.06,0.0,3.57
2018-07-16,경남,76.84,-0.08,-0.2,0.0,13.97
2018-07-16,제주,105.26,-0.03,0.01,0.0,31.58
2018-07-16,기타지방,99.47,-0.04,-0.09,0.83,20.78
2018-07-23,전국,,,-0.0,,
2018-07-23,서울,135.33,0.0,0.13,15.24,94.66
2018-07-23,인천,124.33,-0.01,-0.0,5.38,45.47
2018-07-23,경기도,97.15,-0.05,0.01,3.02,40.01
2018-07-23,부산,81.03,-0.04,-0.09,0.0,17.3
2018-07-23,대구,123.78,-0.01,0.08,1.16,50.95
2018-07-23,광주,186.03,0.04,0.16,45.37,108.13
2018-07-23,대전,140.23,0.01,0.04,1.46,33.93
2018-07-23,세종,0.0,-0.44,-0.01,0.0,0.0
2018-07-23,울산,53.89,-0.1,-0.14,0.0,7.91
2018-07-23,강원,129.05,0.0,-0.04,1.86,46.4
2018-07-23,충북,73.82,-0.05,-0.22,0.0,8.26
2018-07-23,충남,98.71,-0.03,-0.1,0.49,33.77
2018-07-23,전북,146.75,-0.01,-0.03,0.0,28.43
2018-07-23,전남,167.32,0.01,0.01,2.2,40.53
2018-07-23,경북,77.72,-0.05,-0.24,0.0,3.6
2018-07-23,경남,75.19,-0.03,-0.26,0.0,12.47
2018-07-23,제주,116.67,-0.0,-0.04,0.0,11.11
2018-07-23,기타지방,101.13,-0.03,-0.14,0.42,22.2
2018-07-30,전국,,,0.03,,
2018-07-30,서울,134.67,0.02,0.2,20.46,102.56
2018-07-30,인천,132.43,-0.01,0.01,4.21,43.3
2018-07-30,경기도,98.56,-0.03,0.03,3.96,41.91
2018-07-30,부산,88.67,-0.02,-0.05,0.0,17.55
2018-07-30,대구,118.0,-0.01,0.01,1.16,44.55
2018-07-30,광주,187.18,0.05,0.12,45.33,113.79
2018-07-30,대전,142.64,-0.0,-0.01,0.76,33.79
2018-07-30,세종,0.0,-0.04,0.01,0.0,0.0
2018-07-30,울산,44.17,-0.09,-0.12,0.0,5.32
2018-07-30,강원,120.05,-0.04,-0.02,0.0,39.17
2018-07-30,충북,51.22,-0.03,-0.19,0.0,16.72
2018-07-30,충남,93.23,-0.1,-0.09,0.0,27.42
2018-07-30,전북,133.95,-0.03,-0.05,0.0,21.85
2018-07-30,전남,159.24,0.04,0.04,4.84,47.74
2018-07-30,경북,75.94,-0.17,-0.18,0.0,9.62
2018-07-30,경남,78.33,-0.09,-0.09,0.0,13.46
2018-07-30,제주,138.89,0.0,0.01,0.0,22.22
2018-07-30,기타지방,95.73,-0.07,-0.09,0.42,22.5
2018-08-06,전국,,,0.05,,
2018-08-06,서울,138.47,0.04,0.24,25.42,112.03
2018-08-06,인천,120.7,-0.01,-0.02,0.53,41.31
2018-08-06,경기도,99.17,-0.03,0.06,5.12,44.01
2018-08-06,부산,92.6,-0.02,-0.04,0.0,18.82
2018-08-06,대구,121.95,0.02,0.02,0.94,44.41
2018-08-06,광주,184.08,0.04,0.1,43.7,107.7
2018-08-06,대전,148.95,-0.01,0.01,3.07,41.04
2018-08-06,세종,0.0,-0.0,0.09,0.0,0.0
2018-08-06,울산,59.07,-0.05,-0.07,0.0,4.47
2018-08-06,강원,122.79,-0.0,-0.01,1.86,47.04
2018-08-06,충북,120.48,-0.01,-0.04,1.3,18.71
2018-08-06,충남,103.53,-0.0,-0.07,0.0,27.88
2018-08-06,전북,163.74,-0.01,-0.04,0.0,43.74
2018-08-06,전남,155.55,-0.0,0.05,0.0,41.74
2018-08-06,경북,69.97,-0.08,-0.1,0.0,7.15
2018-08-06,경남,80.87,-0.11,-0.15,0.0,10.9
2018-08-06,제주,115.79,0.0,-0.06,0.0,31.58
2018-08-06,기타지방,109.48,-0.04,-0.07,0.31,26.01
2018-08-13,전국,,,0.06,,
2018-08-13,서울,144.33,0.04,0.28,42.71,133.69
2018-08-13,인천,126.43,-0.02,-0.04,0.81,39.39
2018-08-13,경기도,102.88,-0.0,0.07,6.76,48.78
2018-08-13,부산,93.63,-0.02,-0.08,0.0,18.65
2018-08-13,대구,128.53,0.01,0.05,1.09,43.65
2018-08-13,광주,185.1,0.05,0.13,43.42,106.76
2018-08-13,대전,156.27,0.01,-0.02,6.02,43.56
2018-08-13,세종,0.0,-0.11,-0.0,0.0,0.0
2018-08-13,울산,66.61,-0.11,-0.07,0.0,2.3
2018-08-13,강원,127.2,-0.01,-0.0,1.25,40.4
2018-08-13,충북,112.48,-0.13,-0.14,0.0,15.1
2018-08-13,충남,95.42,-0.02,-0.02,0.0,25.62
2018-08-13,전북,159.76,-0.0,0.0,1.2,39.9
2018-08-13,전남,158.44,0.0,0.05,4.25,40.39
2018-08-13,경북,84.56,-0.06,-0.13,0.0,10.05
2018-08-13,경남,85.85,-0.03,-0.12,0.76,12.53
2018-08-13,제주,135.0,-0.01,0.01,0.0,30.0
2018-08-13,기타지방,110.57,-0.04,-0.06,0.84,24.53
2018-08-20,전국,,,0.1,,
2018-08-20,서울,142.52,0.07,0.45,57.87,152.31
2018-08-20,인천,126.13,-0.01,0.01,1.75,39.53
2018-08-20,경기도,103.81,-0.01,0.07,11.6,56.82
2018-08-20,부산,95.26,-0.04,-0.07,0.0,16.05
2018-08-20,대구,132.81,0.0,0.07,1.37,47.62
2018-08-20,광주,183.77,0.02,0.15,41.12,105.01
2018-08-20,대전,153.62,0.02,0.03,5.31,38.21
2018-08-20,세종,0.0,0.02,0.02,0.0,0.0
2018-08-20,울산,72.71,-0.09,-0.09,0.0,5.18
2018-08-20,강원,124.27,-0.04,-0.02,3.72,49.24
2018-08-20,충북,122.11,-0.07,-0.13,1.9,21.98
2018-08-20,충남,102.5,0.0,-0.02,0.0,27.25
2018-08-20,전북,165.26,0.0,-0.02,2.63,53.33
2018-08-20,전남,155.89,-0.0,0.04,4.1,41.6
2018-08-20,경북,71.7,-0.11,-0.12,0.0,9.55
2018-08-20,경남,84.19,-0.09,-0.08,0.69,8.75
2018-08-20,제주,127.78,-0.01,0.02,0.0,33.33
2018-08-20,기타지방,109.81,-0.05,-0.05,1.43,26.22
2018-08-27,전국,,,0.19,,
2018-08-27,서울,144.43,0.14,0.72,69.32,165.18
2018-08-27,인천,129.26,-0.04,0.06,0.55,38.23
2018-08-27,경기도,106.72,0.01,0.2,19.11,67.68
2018-08-27,부산,97.84,-0.01,-0.03,0.81,18.01
2018-08-27,대구,133.35,0.01,0.09,2.45,46.22
2018-08-27,광주,188.55,0.13,0.16,45.78,112.57
2018-08-27,대전,150.44,0.03,0.08,4.43,42.96
2018-08-27,세종,0.0,-0.0,0.15,0.0,0.0
2018-08-27,울산,63.79,-0.15,-0.07,0.0,4.32
2018-08-27,강원,125.59,-0.19,-0.18,0.0,42.68
2018-08-27,충북,113.87,-0.02,-0.05,0.0,15.93
2018-08-27,충남,106.58,0.02,-0.03,0.0,28.01
2018-08-27,전북,151.63,-0.0,-0.02,2.21,29.9
2018-08-27,전남,157.53,0.01,0.05,10.2,49.59
2018-08-27,경북,82.15,-0.1,-0.17,1.4,7.76
2018-08-27,경남,79.11,-0.06,-0.13,0.0,8.65
2018-08-27,제주,111.11,0.03,0.01,0.0,38.89
2018-08-27,기타지방,108.99,-0.04,-0.07,3.12,25.58
2018-09-03,전국,,,0.27,,
2018-09-03,서울,136.56,0.13,0.92,74.37,171.57
2018-09-03,인천,130.4,-0.02,0.0,1.75,38.96
2018-09-03,경기도,110.25,0.04,0.34,20.46,71.77
2018-09-03,부산,112.19,-0.01,-0.06,1.28,20.31
2018-09-03,대구,134.86,-0.01,0.07,5.0,47.4
2018-09-03,광주,160.01,0.06,0.15,29.73,96.01
2018-09-03,대전,146.74,-0.0,0.09,17.05,66.07
2018-09-03,세종,0.0,0.0,0.0,0.0,0.0
2018-09-03,울산,93.39,-0.11,-0.07,1.54,9.14
2018-09-03,강원,112.53,0.01,-0.02,0.0,38.82
2018-09-03,충북,62.29,-0.11,-0.02,1.08,15.33
2018-09-03,충남,126.97,-0.0,-0.01,0.61,52.16
2018-09-03,전북,161.41,0.01,0.01,3.45,49.1
2018-09-03,전남,180.52,0.01,0.04,11.96,55.32
2018-09-03,경북,110.41,-0.11,-0.2,1.24,14.08
2018-09-03,경남,84.52,-0.04,-0.12,0.85,11.23
2018-09-03,제주,131.58,0.0,-0.03,0.0,21.05
2018-09-03,기타지방,114.3,-0.03,-0.06,2.32,30.23
2018-09-10,전국,,,0.27,,
2018-09-10,서울,136.72,0.16,0.95,72.07,168.92
2018-09-10,인천,137.37,0.04,0.01,4.44,45.06
2018-09-10,경기도,112.41,-0.02,0.26,27.68,84.58
2018-09-10,부산,121.44,-0.03,-0.05,0.78,18.42
2018-09-10,대구,146.12,0.04,0.16,8.06,50.35
2018-09-10,광주,143.1,0.06,0.21,30.21,106.88
2018-09-10,대전,140.61,-0.02,0.07,13.11,55.05
2018-09-10,세종,0.0,0.04,0.05,0.0,0.0
2018-09-10,울산,74.72,-0.05,-0.04,1.54,11.82
2018-09-10,강원,112.15,-0.0,-0.02,0.0,25.6
2018-09-10,충북,88.4,-0.06,-0.06,0.0,13.89
2018-09-10,충남,87.7,-0.08,-0.09,2.08,31.01
2018-09-10,전북,153.69,-0.04,-0.04,1.87,42.97
2018-09-10,전남,189.93,0.01,0.08,10.77,38.27
2018-09-10,경북,115.55,-0.02,-0.06,2.03,16.58
2018-09-10,경남,98.21,-0.16,-0.11,0.0,6.32
2018-09-10,제주,110.0,0.0,0.01,5.0,45.0
2018-09-10,기타지방,114.94,-0.07,-0.06,1.83,22.24
2018-09-17,전국,,,0.35,,
2018-09-17,서울,135.83,0.16,1.2,31.46,123.13
2018-09-17,인천,144.78,-0.01,0.0,2.94,45.08
2018-09-17,경기도,111.22,0.0,0.4,18.53,75.22
2018-09-17,부산,122.45,-0.04,-0.02,1.51,19.71
2018-09-17,대구,142.7,0.03,0.07,5.15,45.93
2018-09-17,광주,146.56,0.16,0.27,28.66,105.88
2018-09-17,대전,138.89,0.05,0.05,11.22,53.31
2018-09-17,세종,0.0,0.09,-0.01,0.0,0.0
2018-09-17,울산,98.42,-0.15,-0.12,0.0,4.08
2018-09-17,강원,113.83,0.0,-0.03,0.0,30.0
2018-09-17,충북,86.24,-0.11,-0.17,1.37,18.79
2018-09-17,충남,95.85,-0.06,-0.14,0.59,24.79
2018-09-17,전북,150.85,-0.06,0.01,2.25,38.25
2018-09-17,전남,165.48,0.09,0.05,8.25,66.6
2018-09-17,경북,123.6,-0.06,-0.1,1.04,17.91
2018-09-17,경남,103.76,-0.22,-0.12,0.0,6.44
2018-09-17,제주,121.05,0.0,0.02,0.0,31.58
2018-09-17,기타지방,115.79,-0.08,-0.08,1.4,24.05
2018-10-01,전국,,,0.22,,
2018-10-01,서울,131.87,0.13,0.69,17.18,104.85
2018-10-01,인천,132.77,0.01,0.02,6.33,49.86
2018-10-01,경기도,108.62,0.02,0.3,11.68,68.07
2018-10-01,부산,119.05,-0.02,-0.09,0.09,11.0
2018-10-01,대구,147.3,0.02,0.12,5.52,50.54
2018-10-01,광주,141.68,0.12,0.29,38.52,109.04
2018-10-01,대전,132.17,0.05,0.07,18.57,66.7
2018-10-01,세종,0.0,0.03,-0.0,0.0,0.0
2018-10-01,울산,96.92,-0.1,-0.11,0.0,7.57
2018-10-01,강원,101.11,-0.01,-0.04,0.0,26.44
2018-10-01,충북,90.83,-0.05,-0.09,0.0,11.74
2018-10-01,충남,108.68,0.0,-0.09,3.71,36.53
2018-10-01,전북,156.77,0.0,-0.0,1.22,33.57
2018-10-01,전남,184.82,0.04,0.06,11.97,49.29
2018-10-01,경북,104.29,-0.02,-0.07,0.0,18.08
2018-10-01,경남,106.84,-0.17,-0.15,1.13,12.45
2018-10-01,제주,127.78,0.0,0.05,0.0,22.22
2018-10-01,기타지방,118.5,-0.05,-0.07,2.06,23.96
2018-10-08,전국,,,0.18,,
2018-10-08,서울,129.14,0.13,0.49,13.42,96.92
2018-10-08,인천,131.93,0.01,0.02,6.23,48.46
2018-10-08,경기도,108.34,0.01,0.3,9.59,63.3
2018-10-08,부산,123.62,-0.02,-0.05,0.57,11.23
2018-10-08,대구,147.75,0.02,0.07,6.24,51.53
